date,ic
2015-09-15,-0.033373349339735896
2015-09-16,-0.1505402160864346
2015-09-17,-0.16388955582232892
2015-09-18,0.029243697478991592
2015-09-21,-0.17387755102040817
2015-09-22,-0.2401440576230492
2015-09-23,-0.173109243697479
2015-09-24,-0.1472749099639856
2015-09-25,-0.29997599039615847
2015-09-28,0.09445378151260504
2015-09-29,0.20326530612244897
2015-09-30,0.5315246098439376
2015-10-01,0.16206482593037216
2015-10-02,0.037695078031212484
2015-10-05,-0.16945978391356542
2015-10-06,0.1185594237695078
2015-10-07,-0.297987803324258
2015-10-08,0.21719087635054019
2015-10-09,0.17944777911164464
2015-10-12,0.24394343208548974
2015-10-13,0.24667466986794717
2015-10-14,0.2139255702280912
2015-10-15,-0.21373349339735895
2015-10-16,0.18444177671068426
2015-10-19,0.3738295318127251
2015-10-20,0.01915966386554622
2015-10-21,0.0792797118847539
2015-10-22,0.4042737094837935
2015-10-23,0.16945978391356542
2015-10-26,0.06909963985594238
2015-10-27,0.2639615846338535
2015-10-28,0.19193277310924367
2015-10-29,0.2700120048019207
2015-10-30,-0.17723889555822328
2015-11-02,-0.0015846338535414166
2015-11-03,-0.05056422569027611
2015-11-04,0.23481956356260725
2015-11-05,-0.07303721488595438
2015-11-06,0.034717887154861946
2015-11-09,0.06938775510204082
2015-11-10,-0.0331812725090036
2015-11-11,0.09301320528211285
2015-11-12,0.26012004801920763
2015-11-13,0.21411764705882352
2015-11-16,-0.04326530612244897
2015-11-17,0.08523409363745497
2015-11-18,0.1775270108043217
2015-11-19,0.15399759903961585
2015-11-20,-0.31928737794024037
2015-11-23,0.20297719087635052
2015-11-24,-0.08701289349191091
2015-11-25,0.15870348139255702
2015-11-27,0.10040816326530612
2015-11-30,0.29536614645858345
2015-12-01,0.09771908763505403
2015-12-02,0.17013205282112842
2015-12-03,-0.04163265306122449
2015-12-04,-0.165906362545018
2015-12-07,-0.04499399759903961
2015-12-08,0.24725090036014405
2015-12-09,-0.1773349339735894
2015-12-10,-0.19222088835534215
2015-12-11,-0.1280672268907563
2015-12-14,0.1874189675870348
2015-12-15,0.26069627851140453
2015-12-16,0.11212484993997598
2015-12-17,0.34463385354141657
2015-12-18,0.2363985594237695
2015-12-21,-0.022040816326530613
2015-12-22,0.14218487394957982
2015-12-23,0.15693053859357886
2015-12-24,0.03692677070828331
2015-12-28,0.07054021608643457
2015-12-29,-0.37181272509003604
2015-12-30,-0.04825930372148859
2015-12-31,0.37277310924369744
2016-01-04,-0.18357743097238896
2016-01-05,-0.033565426170468184
2016-01-06,-0.3105402160864345
2016-01-07,0.018007202881152456
2016-01-08,0.17234093637454984
2016-01-11,0.11300004854504095
2016-01-12,-0.10136854741896759
2016-01-13,-0.09157262905162064
2016-01-14,-0.2533973589435774
2016-01-15,0.03092511225650697
2016-01-19,-0.14804321728691477
2016-01-20,0.021656662665066023
2016-01-21,0.44201680672268906
2016-01-22,-0.3682593037214886
2016-01-25,0.32984393757503
2016-01-26,0.11001200480192078
2016-01-27,-0.11596638655462185
2016-01-28,0.3700840336134454
2016-01-29,0.004081632653061224
2016-02-01,-0.15889555822328932
2016-02-02,0.35193277310924365
2016-02-03,0.32878751500600234
2016-02-04,-0.11222088835534214
2016-02-05,-0.2717406962785114
2016-02-08,0.16811524609843936
2016-02-09,0.46295318127250895
2016-02-10,0.09253301320528211
2016-02-11,0.43577430972388953
2016-02-12,0.3840096038415366
2016-02-16,-0.05354141656662665
2016-02-17,0.12701080432172868
2016-02-18,-0.3458823529411765
2016-02-19,-0.27270108043217284
2016-02-22,-0.135078031212485
2016-02-23,-0.12835534213685473
2016-02-24,0.20902761104441775
2016-02-25,0.25618247298919566
2016-02-26,0.1038655462184874
2016-02-29,0.04019207683073229
2016-03-01,0.035006002400960384
2016-03-02,-0.31649459783913564
2016-03-03,-0.1268217724680666
2016-03-04,-0.09887154861944776
2016-03-07,0.3967827130852341
2016-03-08,0.2514765906362545
2016-03-09,0.06468187274909963
2016-03-10,0.30122448979591837
2016-03-11,-0.009555822328931571
2016-03-14,-0.12835534213685473
2016-03-15,-0.03673469387755102
2016-03-16,0.05815126050420167
2016-03-17,0.17195678271308523
2016-03-18,0.09637454981992796
2016-03-21,0.2532052821128451
2016-03-22,0.17551020408163265
2016-03-23,0.26549819927971186
2016-03-24,0.08917166866746698
2016-03-28,-0.25791116446578627
2016-03-29,0.20989195678271308
2016-03-30,0.18511404561824726
2016-03-31,0.14516206482593036
2016-04-01,-0.24432759497066375
2016-04-04,-0.22957983193277312
2016-04-05,-0.09330132052821127
2016-04-06,-0.3424249699879952
2016-04-07,0.412436974789916
2016-04-08,0.28854741896758695
2016-04-11,0.16465786314525807
2016-04-12,0.10405762304921969
2016-04-13,-0.3773829531812725
2016-04-14,0.34424969987995196
2016-04-15,0.11606242496998799
2016-04-18,-0.05805522208883554
2016-04-19,-0.21027611044417766
2016-04-20,-0.27836734693877546
2016-04-21,-0.07879951980792316
2016-04-22,0.33176470588235296
2016-04-25,-0.3089075630252101
2016-04-26,-0.20883553421368548
2016-04-27,0.20364945978391355
2016-04-28,0.13968787515006
2016-04-29,0.07313325330132053
2016-05-02,0.1590876350540216
2016-05-03,-0.32945978391356545
2016-05-04,-0.018487394957983194
2016-05-05,-0.26569027611044416
2016-05-06,-0.390828331332533
2016-05-09,0.5208643457382953
2016-05-10,0.08936589116360165
2016-05-11,-0.20605042016806724
2016-05-12,-0.12240096038415366
2016-05-13,-0.16773109243697476
2016-05-16,-0.07774496388708817
2016-05-17,-0.3398319327731092
2016-05-18,0.06794717887154862
2016-05-19,-0.26357743097238895
2016-05-20,-0.21834333733493394
2016-05-23,-0.41570228091236494
2016-05-24,-0.13815126050420168
2016-05-25,-0.14516206482593036
2016-05-26,0.01042016806722689
2016-05-27,-0.18645858343337332
2016-05-31,0.42857142857142855
2016-06-01,-0.06813925570228091
2016-06-02,-0.1249939975990396
2016-06-03,0.29728691476590635
2016-06-06,-0.1007923169267707
2016-06-07,-0.26569027611044416
2016-06-08,-0.4944176332189375
2016-06-09,-0.31774309723889554
2016-06-10,-0.28345738295318124
2016-06-13,-0.3349339735894358
2016-06-14,0.3784393757503001
2016-06-15,-0.1472749099639856
2016-06-16,0.04854741896758703
2016-06-17,0.18194477791116445
2016-06-20,-0.062953181272509
2016-06-21,0.13891956782713086
2016-06-22,-0.06362545018007203
2016-06-23,0.5072268907563025
2016-06-24,-0.2507082833133253
2016-06-27,0.3387755102040816
2016-06-28,0.20115246098439374
2016-06-29,0.2855702280912365
2016-06-30,-0.10789915966386554
2016-07-01,-0.5329651860744297
2016-07-05,-0.021080432172869146
2016-07-06,0.3995294005809596
2016-07-07,0.27500600240096035
2016-07-08,0.06650660264105641
2016-07-11,0.5227851140456182
2016-07-12,0.2763505402160864
2016-07-13,-0.18482593037214884
2016-07-14,-0.01474189675870348
2016-07-15,-0.17205282112845138
2016-07-18,0.10434824368538766
2016-07-19,0.12451380552220888
2016-07-20,0.100984393757503
2016-07-21,-0.19519807923169266
2016-07-22,-0.2072989195678271
2016-07-25,-0.16331332533013204
2016-07-26,-0.23899159663865546
2016-07-27,0.22957983193277312
2016-07-28,-0.004273709483793517
2016-07-29,-0.26127250900360144
2016-08-01,0.16350540216086432
2016-08-02,0.48158463385354144
2016-08-03,0.23812725090036013
2016-08-04,0.08398559423769507
2016-08-05,0.04633853541416567
2016-08-08,-0.05181272509003601
2016-08-09,0.2639615846338535
2016-08-10,0.04912364945978391
2016-08-11,-0.06775510204081632
2016-08-12,0.23092436974789915
2016-08-15,0.00552220888355342
2016-08-16,0.16830732292917167
2016-08-17,-0.22689075630252098
2016-08-18,0.1505402160864346
2016-08-19,0.06929171668667466
2016-08-22,-0.07438175270108043
2016-08-23,0.1723930947218323
2016-08-24,-0.5490996398559423
2016-08-25,-0.2847058823529412
2016-08-26,0.05450180072028812
2016-08-29,-0.5286434573829532
2016-08-30,-0.09571147333203002
2016-08-31,0.1394957983193277
2016-09-01,0.016566626650660263
2016-09-02,-0.06554621848739495
2016-09-06,-0.17647058823529413
2016-09-07,0.0398079231692677
2016-09-08,0.008595438175270108
2016-09-09,0.1745498199279712
2016-09-12,0.04403361344537814
2016-09-13,0.26280912364945974
2016-09-14,-0.4299159663865546
2016-09-15,-0.023193277310924368
2016-09-16,0.35942376950780314
2016-09-19,0.12336134453781511
2016-09-20,-0.07322929171668667
2016-09-21,0.011764705882352943
2016-09-22,-0.2500360144057623
2016-09-23,0.11587034813925569
2016-09-26,0.02463385354141657
2016-09-27,0.21277310924369747
2016-09-28,-0.2306362545018007
2016-09-29,0.016758703481392558
2016-09-30,0.29334933973589433
2016-10-03,0.04605042016806723
2016-10-04,-0.29334933973589433
2016-10-05,0.01935174069627851
2016-10-06,-0.20605042016806724
2016-10-07,-0.14482940771059785
2016-10-10,0.12124849939975989
2016-10-11,0.27097238895558223
2016-10-12,0.27577430972388955
2016-10-13,0.2093157262905162
2016-10-14,0.1721488595438175
2016-10-17,0.25704681872749097
2016-10-18,-0.07034813925570228
2016-10-19,-0.01983193277310924
2016-10-20,-0.34012004801920764
2016-10-21,-0.07198079231692676
2016-10-24,0.24830732292917165
2016-10-25,-0.010228091236494596
2016-10-26,0.13104441776710685
2016-10-27,0.025210084033613446
2016-10-28,-0.44336134453781506
2016-10-31,-0.16283313325330132
2016-11-01,0.07630252100840335
2016-11-02,-0.33739105390406515
2016-11-03,0.17915966386554621
2016-11-04,0.0875390156062425
2016-11-07,0.3292677070828331
2016-11-08,-0.22372148859543817
2016-11-09,-0.7545258103241297
2016-11-10,0.08187274909963986
2016-11-11,-0.6165186074429772
2016-11-14,0.36518607442977186
2016-11-15,0.5621608643457382
2016-11-16,-0.05046818727490996
2016-11-17,-0.3672989195678271
2016-11-18,-0.19308523409363745
2016-11-21,-0.09138055222088834
2016-11-22,0.3001680672268907
2016-11-23,0.47150060024009605
2016-11-25,-0.0546938775510204
2016-11-28,0.33166866746698676
2016-11-29,-0.060840336134453776
2016-11-30,-0.3971668667466987
2016-12-01,0.4910924369747899
2016-12-02,0.30506602641056424
2016-12-05,-0.19903961584633853
2016-12-06,0.16187274909963983
2016-12-07,0.06372148859543818
2016-12-08,0.19846338535414165
2016-12-09,0.10847539015606242
2016-12-12,0.28
2016-12-13,0.23764705882352938
2016-12-14,-0.03548619447779112
2016-12-15,-0.3163985594237695
2016-12-16,0.04460984393757503
2016-12-19,0.0821608643457383
2016-12-20,-0.20777911164465784
2016-12-21,0.011188475390156062
2016-12-22,-0.05824729891956783
2016-12-23,-0.09589435774309724
2016-12-27,0.3256182472989196
2016-12-28,-0.17493397358943577
2016-12-29,0.1582232893157263
2016-12-30,-0.1630252100840336
2017-01-03,-0.20489795918367346
2017-01-04,-0.12403361344537814
2017-01-05,-0.20489795918367346
2017-01-06,-0.029819927971188476
2017-01-09,-0.00744297719087635
2017-01-10,0.13210084033613445
2017-01-11,-0.04460984393757503
2017-01-12,-0.19452581032412963
2017-01-13,0.26866746698679467
2017-01-17,0.09138055222088834
2017-01-18,-0.253109243697479
2017-01-19,-0.17800720288115246
2017-01-20,-0.19951980792316923
2017-01-23,-0.15630252100840333
2017-01-24,0.07049388942942893
2017-01-25,-0.012148859543817525
2017-01-26,0.008019207683073229
2017-01-27,0.21085234093637453
2017-01-30,0.3568307322929172
2017-01-31,-0.29920768307322926
2017-02-01,0.01579831932773109
2017-02-02,0.4159903961584634
2017-02-03,-0.12672268907563025
2017-02-06,-0.13584633853541417
2017-02-07,0.055078031212484994
2017-02-08,0.20192076830732295
2017-02-09,0.03721488595438175
2017-02-10,0.2567587034813925
2017-02-13,-0.0887875150060024
2017-02-14,-0.10818727490996398
2017-02-15,0.10434573829531814
2017-02-16,-0.011092436974789914
2017-02-17,0.05267707082833133
2017-02-21,0.03711973877993772
2017-02-22,0.1014190016859359
2017-02-23,-0.4125330132052821
2017-02-24,0.5650420168067226
2017-02-27,-0.1797358943577431
2017-02-28,0.3224489795918367
2017-03-01,-0.03039688828939272
2017-03-02,-0.14804321728691477
2017-03-03,0.2204561824729892
2017-03-06,0.26338535414165665
2017-03-07,-0.17896758703481394
2017-03-08,-0.01310924369747899
2017-03-09,-0.012148859543817525
2017-03-10,-0.3271548619447779
2017-03-13,0.13469387755102039
2017-03-14,0.1524609843937575
2017-03-15,0.2684753901560624
2017-03-16,-0.3053541416566627
2017-03-17,0.005810324129651861
2017-03-20,-0.2873949579831933
2017-03-21,-0.19827130852340935
2017-03-22,0.14285714285714285
2017-03-23,-0.37402160864345735
2017-03-24,-0.03788806455028571
2017-03-27,0.22612244897959183
2017-03-28,-0.22448979591836735
2017-03-29,-0.0656422569027611
2017-03-30,-0.07889555822328932
2017-03-31,0.14803074394213872
2017-04-03,0.07841536614645858
2017-04-04,-0.1727250900360144
2017-04-05,0.13680672268907562
2017-04-06,-0.0041776710684273705
2017-04-07,-0.27894357743097237
2017-04-10,-0.010036014405762305
2017-04-11,-0.1119327731092437
2017-04-12,-0.09416566626650659
2017-04-13,0.26549819927971186
2017-04-17,-0.2581992797118847
2017-04-18,-0.1289315726290516
2017-04-19,0.07793517406962785
2017-04-20,-0.15111644657863144
2017-04-21,0.2000960384153661
2017-04-24,0.06055222088835534
2017-04-25,-0.023385354141656663
2017-04-26,-0.30967587034813926
2017-04-27,-0.15150060024009604
2017-04-28,-0.21114045618247296
2017-05-01,-0.04019207683073229
2017-05-02,0.2988235294117647
2017-05-03,-0.05642256902761104
2017-05-04,0.18617046818727492
2017-05-05,-0.06790078995450442
2017-05-08,-0.07438175270108043
2017-05-09,0.09282112845138055
2017-05-10,0.003889555822328931
2017-05-11,-0.2640576230492197
2017-05-12,-0.09195678271308522
2017-05-15,-0.3817046818727491
2017-05-16,0.188859543817527
2017-05-17,0.2588715486194478
2017-05-18,-0.028283313325330132
2017-05-19,-0.06545018007202881
2017-05-22,0.23524609843937574
2017-05-23,0.018967587034813924
2017-05-24,-0.14016806722689074
2017-05-25,0.11020408163265305
2017-05-26,-0.5262424969987995
2017-05-30,-0.2940216086434574
2017-05-31,0.47111644657863144
2017-06-01,-0.29623049219687875
2017-06-02,-0.05488595438175269
2017-06-05,0.05421368547418968
2017-06-06,-0.010708283313325332
2017-06-07,0.2413023122499185
2017-06-08,0.23505402160864344
2017-06-09,-0.5290276110444178
2017-06-12,0.48600240096038416
2017-06-13,-0.24542617046818724
2017-06-14,-0.2802881152460984
2017-06-15,-0.10482593037214885
2017-06-16,0.5091476590636254
2017-06-19,-0.31006002400960386
2017-06-20,-0.07947178871548619
2017-06-21,-0.6217046818727492
2017-06-22,-0.045858343337334934
2017-06-23,0.27577430972388955
2017-06-26,0.3469387755102041
2017-06-27,0.08100840336134453
2017-06-28,-0.23918367346938774
2017-06-29,-0.13478991596638654
2017-06-30,-0.567923169267707
2017-07-03,0.33378151260504196
2017-07-05,0.0739015606242497
2017-07-06,0.06977190876350539
2017-07-07,-0.08072028811524609
2017-07-10,0.013781512605042016
2017-07-11,-0.5091476590636254
2017-07-12,0.3103481392557023
2017-07-13,-0.5282593037214885
2017-07-14,0.010612244897959183
2017-07-17,-0.23735894357743095
2017-07-18,-0.08398559423769507
2017-07-19,-0.10357743097238895
2017-07-20,-0.13421368547418966
2017-07-21,-0.09503001200480192
2017-07-24,0.5191356542617046
2017-07-25,0.07668667466986795
2017-07-26,0.06929171668667466
2017-07-27,0.25253301320528215
2017-07-28,-0.3376230492196879
2017-07-31,-0.04633853541416567
2017-08-01,0.12845138055222088
2017-08-02,0.1757983193277311
2017-08-03,-0.21229291716686674
2017-08-04,0.169171668667467
2017-08-07,-0.10732292917166866
2017-08-08,-0.15274909963985592
2017-08-09,0.05286914765906363
2017-08-10,0.20403361344537815
2017-08-11,0.09752701080432173
2017-08-14,-0.4218487394957983
2017-08-15,-0.0875390156062425
2017-08-16,-0.23486194477791117
2017-08-17,-0.005426170468187274
2017-08-18,-0.08129651860744297
2017-08-21,-0.022040816326530613
2017-08-22,0.291140456182473
2017-08-23,0.016086434573829533
2017-08-24,0.055366146458583426
2017-08-25,-0.21411764705882352
2017-08-28,0.14343337334933973
2017-08-29,0.008979591836734692
2017-08-30,-0.0860984393757503
2017-08-31,0.2719327731092437
2017-09-01,-0.0821608643457383
2017-09-05,-0.08965186074429772
2017-09-06,-0.23265306122448978
2017-09-07,-0.05546218487394958
2017-09-08,0.20307322929171667
2017-09-11,0.19106842737094837
2017-09-12,0.15889555822328932
2017-09-13,-0.14559773348094585
2017-09-14,0.25368547418967585
2017-09-15,-0.3972629051620648
2017-09-18,-0.30948379351740696
2017-09-19,0.027899159663865542
2017-09-20,-0.20499891960097555
2017-09-21,-0.19433373349339736
2017-09-22,-0.11529411764705881
2017-09-25,0.2708763505402161
2017-09-26,0.14765906362545017
2017-09-27,-0.08801920768307324
2017-09-28,0.09291716686674668
2017-09-29,-0.13469387755102039
2017-10-02,-0.005810324129651861
2017-10-03,0.3081392557022809
2017-10-04,0.34069627851140455
2017-10-05,0.20739495798319327
2017-10-06,0.35539015606242497
2017-10-09,-0.06785114045618247
2017-10-10,-0.4450900360144058
2017-10-11,-0.19030012004801922
2017-10-12,-0.17186074429771905
2017-10-13,0.05901560624249699
2017-10-16,0.03587034813925571
2017-10-17,0.26415366146458585
2017-10-18,0.06621848739495799
2017-10-19,-0.2496518607442977
2017-10-20,0.16206482593037216
2017-10-23,0.17128451380552218
2017-10-24,-0.127875150060024
2017-10-25,-0.21805522208883552
2017-10-26,-0.05728691476590636
2017-10-27,-0.3811284513805521
2017-10-30,0.01819927971188475
2017-10-31,0.11049219687875149
2017-11-01,0.057478991596638655
2017-11-02,0.008307322929171669
2017-11-03,-0.13018007202881152
2017-11-06,-0.2471548619447779
2017-11-07,-0.25474189675870346
2017-11-08,0.1474669867947179
2017-11-09,-0.003889555822328931
2017-11-10,0.037695078031212484
2017-11-13,-0.21046818727490996
2017-11-14,0.44893157262905165
2017-11-15,0.06871548619447777
2017-11-16,-0.13440576230492196
2017-11-17,-0.32945978391356545
2017-11-20,-0.00475390156062425
2017-11-21,0.3218727490996398
2017-11-22,-0.12153661464585833
2017-11-24,-0.07179043916689118
2017-11-27,0.18415366146458584
2017-11-28,-0.2803841536614646
2017-11-29,0.0846578631452581
2017-11-30,-0.4756302521008403
2017-12-01,-0.7615366146458583
2017-12-04,0.5998079231692677
2017-12-05,0.7087154861944778
2017-12-06,0.19807923169267705
2017-12-07,-0.1171188475390156
2017-12-08,0.4738055222088835
2017-12-11,0.13363745498199278
2017-12-12,0.3831452581032413
2017-12-13,0.21776710684273706
2017-12-14,0.24619447779111645
2017-12-15,0.24331332533013206
2017-12-18,-0.20240096038415364
2017-12-19,-0.3112124849939976
2017-12-20,0.06660264105642257
2017-12-21,-0.07462364044504942
2017-12-22,-0.06525810324129651
2017-12-26,0.22199279711884753
2017-12-27,-0.07111644657863145
2017-12-28,-0.2339015606242497
2017-12-29,0.34050420168067225
2018-01-02,-0.4376950780312125
2018-01-03,0.37632653061224486
2018-01-04,-0.12364945978391356
2018-01-05,-0.2664585834333733
2018-01-08,0.17819927971188473
2018-01-09,0.08734693877551021
2018-01-10,-0.16436974789915965
2018-01-11,-0.2614645858343337
2018-01-12,0.058439375750300115
2018-01-16,0.0760144057623049
2018-01-17,0.19942376950780313
2018-01-18,-0.05594237695078031
2018-01-19,-0.07985594237695079
2018-01-22,0.17157262905162063
2018-01-23,0.009843937575030014
2018-01-24,-0.12576230492196877
2018-01-25,0.044897959183673466
2018-01-26,-0.32955582232893155
2018-01-29,0.3081392557022809
2018-01-30,0.10722689075630251
2018-01-31,0.26521008403361346
2018-02-01,0.1695558223289316
2018-02-02,-0.021656662665066023
2018-02-05,-0.17080432172869148
2018-02-06,0.07639855942376951
2018-02-07,0.3596158463385354
2018-02-08,-0.044225690276110445
2018-02-09,-0.08475390156062423
2018-02-12,-0.4077310924369748
2018-02-13,-0.16677070828331333
2018-02-14,-0.0803361344537815
2018-02-15,0.16139255702280914
2018-02-16,0.06631452581032413
2018-02-20,-0.07178871548619448
2018-02-21,0.5838315447431859
2018-02-22,-0.13959183673469386
2018-02-23,-0.040480192076830734
2018-02-26,0.14112845138055222
2018-02-27,-0.19068427370948376
2018-02-28,0.009843937575030014
2018-03-01,-0.16888355342136854
2018-03-02,0.12691476590636253
2018-03-05,-0.16273709483793514
2018-03-06,0.0251140456182473
2018-03-07,0.07860744297719087
2018-03-08,-0.1208643457382953
2018-03-09,0.09570228091236495
2018-03-12,0.1872268907563025
2018-03-13,0.0011044417767106843
2018-03-14,0.19193277310924367
2018-03-15,0.21354141656662667
2018-03-16,0.4148379351740696
2018-03-19,-0.2903721488595438
2018-03-20,0.3209123649459784
2018-03-21,0.18789915966386553
2018-03-22,-0.14593037214885954
2018-03-23,0.03135654261704682
2018-03-26,0.1007923169267707
2018-03-27,-0.1223049219687875
2018-03-28,0.4071548619447779
2018-03-29,-0.0028331332533013207
2018-04-02,0.044129651860744294
2018-04-03,0.18194477791116445
2018-04-04,0.329171668667467
2018-04-05,-0.20393757503001197
2018-04-06,-0.07303721488595438
2018-04-09,0.17810324129651858
2018-04-10,-0.14583433373349342
2018-04-11,0.027899159663865542
2018-04-12,0.10789915966386554
2018-04-13,0.027803121248499398
2018-04-16,-0.37190876350540214
2018-04-17,0.001680672268907563
2018-04-18,0.09887154861944776
2018-04-19,0.0025450180072028807
2018-04-20,-0.09262905162064825
2018-04-23,0.18732292917166865
2018-04-24,-0.048164421728690204
2018-04-25,0.2442737094837935
2018-04-26,-0.23899159663865546
2018-04-27,0.35462184873949576
2018-04-30,-0.12316926770708284
2018-05-01,-0.013589435774309724
2018-05-02,-0.19318127250900358
2018-05-03,-0.16945978391356542
2018-05-04,-0.25512605042016806
2018-05-07,-0.2904681872749099
2018-05-08,-0.20182472989195677
2018-05-09,-0.07178871548619448
2018-05-10,0.35539015606242497
2018-05-11,-0.1709003601440576
2018-05-14,0.18396158463385354
2018-05-15,-0.09090036014405761
2018-05-16,-0.18761554904685207
2018-05-17,-0.2896998799519808
2018-05-18,-0.05699879951980792
2018-05-21,0.10953181272509004
2018-05-22,0.16629051620648258
2018-05-23,-0.26905162064825927
2018-05-24,-0.28278511404561824
2018-05-25,-0.43366146458583427
2018-05-29,0.37459783913565425
2018-05-30,-0.41070828331332526
2018-05-31,-0.14141656662665067
2018-06-01,-0.27346938775510204
2018-06-04,-0.2159423769507803
2018-06-05,0.18521008403361344
2018-06-06,0.6115246098439375
2018-06-07,0.20134453781512604
2018-06-08,-0.02280912364945978
2018-06-11,0.1764268050161593
2018-06-12,0.11375750300120048
2018-06-13,0.07303721488595438
2018-06-14,-0.17608643457382953
2018-06-15,0.08561824729891956
2018-06-18,-0.1543817527010804
2018-06-19,-0.2204561824729892
2018-06-20,-0.030492196878751498
2018-06-21,0.29027611044417767
2018-06-22,0.09243697478991596
2018-06-25,0.31332533013205277
2018-06-26,-0.4113805522208883
2018-06-27,0.48609843937575026
2018-06-28,-0.17474189675870347
2018-06-29,0.27500600240096035
2018-07-02,0.07678271308523409
2018-07-03,0.09829531812725088
2018-07-05,-0.08244897959183674
2018-07-06,0.5556302521008403
2018-07-09,0.2292917166866747
2018-07-10,0.32619447779111643
2018-07-11,0.17551020408163265
2018-07-12,-0.08619447779111644
2018-07-13,0.2905642256902761
2018-07-16,0.00936374549819928
2018-07-17,-0.21008403361344538
2018-07-18,0.44076830732292915
2018-07-19,-0.1710924369747899
2018-07-20,-0.2620408163265306
2018-07-23,0.14737448682487558
2018-07-24,-0.16936374549819924
2018-07-25,0.18012004801920767
2018-07-26,-0.0739015606242497
2018-07-27,-0.3210084033613445
2018-07-30,-0.10693877551020407
2018-07-31,0.23831932773109243
2018-08-01,0.17839135654261706
2018-08-02,-0.26338535414165665
2018-08-03,-0.11990396158463384
2018-08-06,0.39025210084033607
2018-08-07,-0.4431692677070828
2018-08-08,-0.007923169267707083
2018-08-09,0.10184873949579833
2018-08-10,-0.23937575030012
2018-08-13,-0.36163265306122444
2018-08-14,0.02348139255702281
2018-08-15,-0.052965186074429765
2018-08-16,-0.3035585664484504
2018-08-17,0.10424969987995197
2018-08-20,0.3001680672268907
2018-08-21,0.5197118847539015
2018-08-22,-0.0035054021608643456
2018-08-23,-0.11087635054021608
2018-08-24,0.04028811524609843
2018-08-27,-0.15236494597839134
2018-08-28,-0.26012004801920763
2018-08-29,-0.1251860744297719
2018-08-30,-0.26463385354141655
2018-08-31,-0.12864345738295319
2018-09-04,0.2745258103241296
2018-09-05,-0.07159663865546219
2018-09-06,0.06516206482593037
2018-09-07,-0.1975030012004802
2018-09-10,0.08129651860744297
2018-09-11,-0.09656662665066026
2018-09-12,0.1524609843937575
2018-09-13,0.1228811524609844
2018-09-14,-0.06612244897959184
2018-09-17,0.10818727490996398
2018-09-18,0.1696518607442977
2018-09-19,0.042785114045618244
2018-09-20,-0.12633853541416568
2018-09-21,0.4385594237695078
2018-09-24,-0.029627851140456178
2018-09-25,0.23774309723889556
2018-09-26,-0.395438175270108
2018-09-27,-0.24465786314525811
2018-09-28,0.055366146458583426
2018-10-01,0.22737094837935176
2018-10-02,0.16849939975990394
2018-10-03,-0.037118847539015606
2018-10-04,-0.13555822328931572
2018-10-05,-0.24043217286914764
2018-10-08,0.15611044417767103
2018-10-09,-0.3420408163265306
2018-10-10,0.4293397358943577
2018-10-11,-0.11202881152460985
2018-10-12,0.47207683073229284
2018-10-15,-0.4528691476590636
2018-10-16,0.22208883553421366
2018-10-17,0.3334933973589435
2018-10-18,-0.04691476590636255
2018-10-19,0.1253781512605042
2018-10-22,-0.3043937575030012
2018-10-23,-0.2226650660264106
2018-10-24,0.11058823529411764
2018-10-25,0.18799519807923168
2018-10-26,0.2163265306122449
2018-10-29,0.044129651860744294
2018-10-30,0.38266506602641054
2018-10-31,0.36230492196878744
2018-11-01,-0.29824729891956775
2018-11-02,-0.09925570228091235
2018-11-05,0.049411764705882356
2018-11-06,0.13939975990396156
2018-11-07,-0.21363745498199277
2018-11-08,-0.5497719087635053
2018-11-09,-0.5662905162064826
2018-11-12,0.27433373349339735
2018-11-13,-0.07524609843937576
2018-11-14,0.030300120048019206
2018-11-15,-0.20720288115246097
2018-11-16,-0.2769267707082833
2018-11-19,0.05286914765906363
2018-11-20,0.2661704681872749
2018-11-21,0.052100840336134456
2018-11-23,0.049315726290516206
2018-11-26,0.1944297719087635
2018-11-27,-0.3224489795918367
2018-11-28,0.10847539015606242
2018-11-29,0.027418967587034812
2018-11-30,0.5425690276110444
2018-12-03,-0.22016806722689078
2018-12-04,-0.26127250900360144
2018-12-06,0.3239855942376951
2018-12-07,-0.4680432172869148
2018-12-10,-0.23908763505402159
2018-12-11,-0.1811764705882353
2018-12-12,-0.11241296518607442
2018-12-13,0.19097238895558222
2018-12-14,0.2175750300120048
2018-12-17,-0.21651860744297718
2018-12-18,0.2624249699879952
2018-12-19,0.03135654261704682
2018-12-20,0.38228091236494594
2018-12-21,-0.13680672268907562
2018-12-24,-0.556782713085234
2018-12-26,-0.28854741896758695
2018-12-27,-0.07760090280514792
2018-12-28,-0.11779111644657862
2018-12-31,0.14208883553421367
2019-01-02,-0.5517887154861945
2019-01-03,0.06112845138055222
2019-01-04,-0.1532292917166867
2019-01-07,0.15515006002400963
2019-01-08,0.1859783913565426
2019-01-09,0.053637454981992794
2019-01-10,0.018103241296518604
2019-01-11,0.021848739495798315
2019-01-14,0.08494597839135654
2019-01-15,-0.15006002400960383
2019-01-16,0.05805522208883554
2019-01-17,0.02645858343337335
2019-01-18,-0.030876350540216087
2019-01-22,-0.13555822328931572
2019-01-23,0.2560864345738295
2019-01-24,0.2740456182472989
2019-01-25,-0.10309723889555823
2019-01-28,0.04153661464585834
2019-01-29,0.18271308523409363
2019-01-30,0.1407442977190876
