date,spread_return,test_year,selected_horizon,selected_direction
2019-06-04,0.015999189322290774,2019,1,reversal
2019-06-05,-0.000217639594880659,2019,1,reversal
2019-06-06,-0.004821873818995347,2019,1,reversal
2019-06-07,0.003845632981815495,2019,1,reversal
2019-06-10,-0.007774033938105163,2019,1,reversal
2019-06-11,0.015025808072171654,2019,1,reversal
2019-06-12,0.009278187514560799,2019,1,reversal
2019-06-13,-0.00637727912290863,2019,1,reversal
2019-06-14,-0.0017885931490191687,2019,1,reversal
2019-06-17,0.0062208562239840955,2019,1,reversal
2019-06-18,0.007291452761338423,2019,1,reversal
2019-06-19,0.0089279563484556,2019,1,reversal
2019-06-20,-0.00013103198677226783,2019,1,reversal
2019-06-21,0.006731597935674217,2019,1,reversal
2019-06-24,0.00038990374306748735,2019,1,reversal
2019-06-25,-0.0001321761051939485,2019,1,reversal
2019-06-26,-0.006274619510245327,2019,1,reversal
2019-06-27,-0.0043592754192350765,2019,1,reversal
2019-06-28,0.00011701952207400154,2019,1,reversal
2019-07-01,-0.001153744186121763,2019,1,reversal
2019-07-02,-0.013673979684384373,2019,1,reversal
2019-07-03,0.009335074444586568,2019,1,reversal
2019-07-05,-0.0002549636148847616,2019,1,reversal
2019-07-08,-0.00044106965941759224,2019,1,reversal
2019-07-09,-0.0047484363731306045,2019,1,reversal
2019-07-10,0.01178780863989467,2019,1,reversal
2019-07-11,-0.016129124672531293,2019,1,reversal
2019-07-12,0.0022140214819163393,2019,1,reversal
2019-07-15,0.0051284497084464475,2019,1,reversal
2019-07-16,0.008134971532010116,2019,1,reversal
2019-07-17,0.0012766633586828724,2019,1,reversal
2019-07-18,0.0030026755413862013,2019,1,reversal
2019-07-19,-0.006894588516102573,2019,1,reversal
2019-07-22,-0.0031904861723822675,2019,1,reversal
2019-07-23,0.00012030669091817048,2019,1,reversal
2019-07-24,0.006495099245574575,2019,1,reversal
2019-07-25,0.0023661609272128234,2019,1,reversal
2019-07-26,0.002969914113926686,2019,1,reversal
2019-07-29,-0.0025684484315746437,2019,1,reversal
2019-07-30,0.008676767874623249,2019,1,reversal
2019-07-31,0.019211117518343222,2019,1,reversal
2019-08-01,0.0017022855548446732,2019,1,reversal
2019-08-02,-0.006186446578363713,2019,1,reversal
2019-08-05,0.009908130455198194,2019,1,reversal
2019-08-06,-0.011018798283265008,2019,1,reversal
2019-08-07,0.0003426911377297781,2019,1,reversal
2019-08-08,-0.0013861031470640888,2019,1,reversal
2019-08-09,-0.004544225842569027,2019,1,reversal
2019-08-12,-0.004099742703231567,2019,1,reversal
2019-08-13,-0.011337933593486792,2019,1,reversal
2019-08-14,-0.006827238851051909,2019,1,reversal
2019-08-15,0.020646319132363387,2019,1,reversal
2019-08-16,-0.005252612249674347,2019,1,reversal
2019-08-19,-0.009376300155907558,2019,1,reversal
2019-08-20,-0.017795745710084146,2019,1,reversal
2019-08-21,0.002597958731808692,2019,1,reversal
2019-08-22,-0.0028033869472281828,2019,1,reversal
2019-08-23,-0.004630361720112287,2019,1,reversal
2019-08-26,-0.004422158003388477,2019,1,reversal
2019-08-27,0.006415149474660619,2019,1,reversal
2019-08-28,-0.004220289166609947,2019,1,reversal
2019-08-29,-0.007360674810609268,2019,1,reversal
2019-08-30,0.00764472340201321,2019,1,reversal
2019-09-03,0.004626360862229662,2019,1,reversal
2019-09-04,0.002937650081879451,2019,1,reversal
2019-09-05,0.005453755056473353,2019,1,reversal
2019-09-06,0.011871668908219713,2019,1,reversal
2019-09-09,-0.03488233323446162,2019,1,reversal
2019-09-10,-0.011921806177697301,2019,1,reversal
2019-09-11,0.0056259688022003325,2019,1,reversal
2019-09-12,0.0021687227278918584,2019,1,reversal
2019-09-13,-0.0020494848968834354,2019,1,reversal
2019-09-16,0.004352272045497485,2019,1,reversal
2019-09-17,0.005886657296960441,2019,1,reversal
2019-09-18,-0.0033770194385961184,2019,1,reversal
2019-09-19,-0.010164748872465023,2019,1,reversal
2019-09-20,0.007676325683636742,2019,1,reversal
2019-09-23,-0.0072680362789232615,2019,1,reversal
2019-09-24,0.014268874718470414,2019,1,reversal
2019-09-25,0.0023636325564533765,2019,1,reversal
2019-09-26,0.002089469917003794,2019,1,reversal
2019-09-27,0.00336455564123247,2019,1,reversal
2019-09-30,-0.0036536333736151387,2019,1,reversal
2019-10-01,-0.00553554891893665,2019,1,reversal
2019-10-02,-0.0022187369932523127,2019,1,reversal
2019-10-03,0.005822343995560964,2019,1,reversal
2019-10-04,0.003194788240083446,2019,1,reversal
2019-10-07,-0.0026568019334363806,2019,1,reversal
2019-10-08,0.0010587020435861797,2019,1,reversal
2019-10-09,0.008698244910470087,2019,1,reversal
2019-10-10,-0.00880806670935955,2019,1,reversal
2019-10-11,-0.0020097561520567853,2019,1,reversal
2019-10-14,-9.28533956158148e-06,2019,1,reversal
2019-10-15,0.006701722835917523,2019,1,reversal
2019-10-16,-0.004824185453111218,2019,1,reversal
2019-10-17,0.0057493871553816805,2019,1,reversal
2019-10-18,0.0073675320623987845,2019,1,reversal
2019-10-21,-0.005756305982724563,2019,1,reversal
2019-10-22,-0.0007080618011070738,2019,1,reversal
2019-10-23,0.00394056013089159,2019,1,reversal
2019-10-24,0.005020673001261754,2019,1,reversal
2019-10-25,-0.01118784326627774,2019,1,reversal
2019-10-28,0.007610954458400765,2019,1,reversal
2019-10-29,0.0037771885974749895,2019,1,reversal
2019-10-30,0.0038041995818611342,2019,1,reversal
2019-10-31,0.009989460858124632,2019,1,reversal
2019-11-01,-0.014004619709001253,2019,1,reversal
2019-11-04,-0.014826858741310466,2019,1,reversal
2019-11-05,0.005077985343578828,2019,1,reversal
2019-11-06,0.011271094848129094,2019,1,reversal
2019-11-07,0.000717783204103917,2019,1,reversal
2019-11-08,-0.0012473608970917207,2019,1,reversal
2019-11-11,-0.0022194492447665582,2019,1,reversal
2019-11-12,-0.013466095363507947,2019,1,reversal
2019-11-13,-0.0005348885013585101,2019,1,reversal
2019-11-14,-0.0043765871795013005,2019,1,reversal
2019-11-15,0.006744222390983689,2019,1,reversal
2019-11-18,0.002600219650183566,2019,1,reversal
2019-11-19,0.0018216553432912732,2019,1,reversal
2019-11-20,-0.012532477926942998,2019,1,reversal
2019-11-21,-0.0035968844426551684,2019,1,reversal
2019-11-22,0.0008306671228005998,2019,1,reversal
2019-11-25,0.00594597706493013,2019,1,reversal
2019-11-26,0.002632328997012323,2019,1,reversal
2019-11-27,0.0023592658050836106,2019,1,reversal
2019-11-29,0.003042528317502513,2019,1,reversal
2019-12-02,0.001222470146592037,2019,1,reversal
2019-12-03,0.005396409408267822,2019,1,reversal
2019-12-04,0.00022433321104317052,2019,1,reversal
2019-12-05,0.002261490664557053,2019,1,reversal
2019-12-06,0.0025802776650637907,2019,1,reversal
2019-12-09,0.003361416410845952,2019,1,reversal
2019-12-10,0.008554415488245037,2019,1,reversal
2019-12-11,0.009155036785144,2019,1,reversal
2019-12-12,0.012092452244746622,2019,1,reversal
2019-12-13,0.007270954770101712,2019,1,reversal
2019-12-16,-0.006480727182503421,2019,1,reversal
2019-12-17,-0.0013283429720822636,2019,1,reversal
2019-12-18,-0.0033333033204423273,2019,1,reversal
2019-12-19,-0.0024237660107916947,2019,1,reversal
2019-12-20,0.0029635296117589524,2019,1,reversal
2019-12-23,0.0004963099916363567,2019,1,reversal
2019-12-24,-0.0008966055513619621,2019,1,reversal
2019-12-26,0.00011160386510956634,2019,1,reversal
2019-12-27,-0.0029010083136426284,2019,1,reversal
2019-12-30,0.0018709004845154588,2019,1,reversal
2019-12-31,-0.002674945013811913,2019,1,reversal
2020-01-02,-0.001903370538651505,2020,1,reversal
2020-01-03,-0.008922781431831617,2020,1,reversal
2020-01-06,0.00221275328394428,2020,1,reversal
2020-01-07,-0.002438154640043322,2020,1,reversal
2020-01-08,-0.00544675297858095,2020,1,reversal
2020-01-09,-0.00988082717379264,2020,1,reversal
2020-01-10,-0.00322756278652474,2020,1,reversal
2020-01-13,0.012536683054102382,2020,1,reversal
2020-01-14,0.004695736456963662,2020,1,reversal
2020-01-15,0.0036686896615922386,2020,1,reversal
2020-01-16,0.0004883166355170608,2020,1,reversal
2020-01-17,0.0012295706081001058,2020,1,reversal
2020-01-21,-0.003984308841919937,2020,1,reversal
2020-01-22,0.007489788538134278,2020,1,reversal
2020-01-23,-0.011973128033524561,2020,1,reversal
2020-01-24,0.009900151011747804,2020,1,reversal
2020-01-27,0.0009125523968791394,2020,1,reversal
2020-01-28,-0.004847477163981717,2020,1,reversal
2020-01-29,0.013649013293739465,2020,1,reversal
2020-01-30,-0.0027301217222510457,2020,1,reversal
2020-01-31,-0.014556516280384246,2020,1,reversal
2020-02-03,-0.0008064085356729866,2020,1,reversal
2020-02-04,0.0007226841013026619,2020,1,reversal
2020-02-05,0.00855830758282542,2020,1,reversal
2020-02-06,-0.0025617415050288805,2020,1,reversal
2020-02-07,-0.0048969673592656245,2020,1,reversal
2020-02-10,-0.003077564396718424,2020,1,reversal
2020-02-11,-0.00024686060579750396,2020,1,reversal
2020-02-12,0.003926578811102299,2020,1,reversal
2020-02-13,-0.006452354327845166,2020,1,reversal
2020-02-14,-0.008097482837890834,2020,1,reversal
2020-02-18,-0.0015023024855928442,2020,1,reversal
2020-02-19,0.01743600971150363,2020,1,reversal
2020-02-20,-0.009762867073460945,2020,1,reversal
2020-02-21,-0.019544741522954927,2020,1,reversal
2020-02-24,0.0027429622595791583,2020,1,reversal
2020-02-25,-0.008614625761326378,2020,1,reversal
2020-02-26,0.00036100021850569985,2020,1,reversal
2020-02-27,-0.0152810373850226,2020,1,reversal
2020-02-28,0.014756438621194204,2020,1,reversal
2020-03-02,-0.007463173034506863,2020,1,reversal
2020-03-03,-0.016010538776274043,2020,1,reversal
2020-03-04,-0.02834341950374215,2020,1,reversal
2020-03-05,-0.02030601353015842,2020,1,reversal
2020-03-06,-0.05764222848369258,2020,1,reversal
2020-03-09,0.015981908529958802,2020,1,reversal
2020-03-10,0.012945681427324177,2020,1,reversal
2020-03-11,0.019687813052296804,2020,1,reversal
2020-03-12,0.01346799404110395,2020,1,reversal
2020-03-13,-0.0024416624260086006,2020,1,reversal
2020-03-16,-0.02637403869304574,2020,1,reversal
2020-03-17,-0.08360382538138512,2020,1,reversal
2020-03-18,0.07414736561705479,2020,1,reversal
2020-03-19,-0.02051318613722882,2020,1,reversal
2020-03-20,-0.01956353807910749,2020,1,reversal
2020-03-23,0.032776678745057256,2020,1,reversal
2020-03-24,-0.06984043665002657,2020,1,reversal
2020-03-25,-0.0028196167342403183,2020,1,reversal
2020-03-26,0.0051066777564529355,2020,1,reversal
2020-03-27,-0.0039608254780425095,2020,1,reversal
2020-03-30,-0.016330334589211595,2020,1,reversal
2020-03-31,0.0020732111247055846,2020,1,reversal
2020-04-01,-0.02017463836549798,2020,1,reversal
2020-04-02,-0.017345663916058414,2020,1,reversal
2020-04-03,0.037507413647311076,2020,1,reversal
2020-04-06,0.0028711424823686825,2020,1,reversal
2020-04-07,-0.01102143509898175,2020,1,reversal
2020-04-08,-0.002717962225310998,2020,1,reversal
2020-04-09,0.024160565079313703,2020,1,reversal
2020-04-13,-0.03252430852720691,2020,1,reversal
2020-04-14,-0.03328287321242992,2020,1,reversal
2020-04-15,-0.05425977538622331,2020,1,reversal
2020-04-16,0.0746604708094015,2020,1,reversal
2020-04-17,0.027013065401828483,2020,1,reversal
2020-04-20,0.020200661320846802,2020,1,reversal
2020-04-21,0.019692669527503197,2020,1,reversal
2020-04-22,0.013611835707095631,2020,1,reversal
2020-04-23,0.004661208100371706,2020,1,reversal
2020-04-24,0.002184757047409825,2020,1,reversal
2020-04-27,-0.01985012276345056,2020,1,reversal
2020-04-28,0.005988676860323127,2020,1,reversal
2020-04-29,0.0022891180978275253,2020,1,reversal
2020-04-30,-0.00014592853989594395,2020,1,reversal
2020-05-01,0.0058892515299360905,2020,1,reversal
2020-05-04,-0.0029471882680332405,2020,1,reversal
2020-05-05,-0.006852895762784605,2020,1,reversal
2020-05-06,0.0021627734100733934,2020,1,reversal
2020-05-07,-0.001004232067355183,2020,1,reversal
2020-05-08,0.01965100897890184,2020,1,reversal
2020-05-11,-0.010875743878629718,2020,1,reversal
2020-05-12,0.009297388440427035,2020,1,reversal
2020-05-13,0.008738371057570003,2020,1,reversal
2020-05-14,0.00891010277069142,2020,1,reversal
2020-05-15,0.03920454427320126,2020,1,reversal
2020-05-18,0.005149555759730072,2020,1,reversal
2020-05-19,-0.005333475262060138,2020,1,reversal
2020-05-20,0.014520557256435385,2020,1,reversal
2020-05-21,0.0019535427361177526,2020,1,reversal
2020-05-22,0.03697889471406757,2020,1,reversal
2020-05-26,-0.05537742116789024,2020,1,reversal
2020-05-27,0.03753506328162107,2020,1,reversal
2020-05-28,-0.009392407432956907,2020,1,reversal
2020-05-29,0.026259419276701057,2020,1,reversal
2020-06-01,0.0032034348744100164,2020,1,reversal
2020-06-02,-0.01293185634990892,2020,1,reversal
2020-06-03,-0.027154824587016388,2020,1,reversal
2020-06-04,-0.0019542623509186223,2020,1,reversal
2020-06-05,-0.01610768092928009,2020,1,reversal
2020-06-08,0.014301886604593295,2020,1,reversal
2020-06-09,-0.03220798688350316,2020,1,reversal
2020-06-10,-0.027536974523816538,2020,1,reversal
2020-06-11,0.008226965142744238,2020,1,reversal
2020-06-12,-0.0014686702538937672,2020,1,reversal
2020-06-15,0.026413200670565684,2020,1,reversal
2020-06-16,0.007472770046574484,2020,1,reversal
2020-06-17,0.005822760665029902,2020,1,reversal
2020-06-18,-0.00242100571357331,2020,1,reversal
2020-06-19,0.0052803417450577265,2020,1,reversal
2020-06-22,-0.0005009471784508503,2020,1,reversal
2020-06-23,-0.0005952940949995114,2020,1,reversal
2020-06-24,0.004418756298162829,2020,1,reversal
2020-06-25,0.012228727726371562,2020,1,reversal
2020-06-26,0.0052823893667465205,2020,1,reversal
2020-06-29,0.011461290109413744,2020,1,reversal
2020-06-30,-0.012020777751503675,2020,1,reversal
2020-07-01,0.006188395444426253,2020,1,reversal
2020-07-02,0.005117890488504617,2020,1,reversal
2020-07-06,-0.002593738984930073,2020,1,reversal
2020-07-07,0.0031678052498798183,2020,1,reversal
2020-07-08,-0.026838986223872197,2020,1,reversal
2020-07-09,0.021763599832641468,2020,1,reversal
2020-07-10,-0.019687262851516316,2020,1,reversal
2020-07-13,-0.015161201702038319,2020,1,reversal
2020-07-14,0.00615597720969141,2020,1,reversal
2020-07-15,0.005715242235678064,2020,1,reversal
2020-07-16,-0.00410186170582102,2020,1,reversal
2020-07-17,-0.002308922247312539,2020,1,reversal
2020-07-20,0.03486871256477534,2020,1,reversal
2020-07-21,0.0033713885450454614,2020,1,reversal
2020-07-22,0.0019705346249903944,2020,1,reversal
2020-07-23,0.007138390140244843,2020,1,reversal
2020-07-24,-0.00087739716846842,2020,1,reversal
2020-07-27,0.013233124520076444,2020,1,reversal
2020-07-28,0.0035289024271475955,2020,1,reversal
2020-07-29,-0.028744642797496802,2020,1,reversal
2020-07-30,-0.027591337914359304,2020,1,reversal
2020-07-31,-0.006754209287989898,2020,1,reversal
2020-08-03,-0.004203964721187348,2020,1,reversal
2020-08-04,0.004246539635662482,2020,1,reversal
2020-08-05,0.0004922263181936226,2020,1,reversal
2020-08-06,0.02019589915321398,2020,1,reversal
2020-08-07,-0.02159799185246466,2020,1,reversal
2020-08-10,-0.013305570061621717,2020,1,reversal
2020-08-11,0.028356367003560923,2020,1,reversal
2020-08-12,-0.0013391565721824423,2020,1,reversal
2020-08-13,0.0033598856167504354,2020,1,reversal
2020-08-14,0.006995305237534155,2020,1,reversal
2020-08-17,-0.0024741711757014003,2020,1,reversal
2020-08-18,0.001414319410434728,2020,1,reversal
2020-08-19,0.005088487012508014,2020,1,reversal
2020-08-20,0.004038218612386846,2020,1,reversal
2020-08-21,0.009800594555255494,2020,1,reversal
2020-08-24,0.009577646917825233,2020,1,reversal
2020-08-25,-0.048253183174746084,2020,1,reversal
2020-08-26,0.025254414938149575,2020,1,reversal
2020-08-27,-0.004335594018455047,2020,1,reversal
2020-08-28,0.008000967034982764,2020,1,reversal
2020-08-31,-0.012971581522779895,2020,1,reversal
2020-09-01,0.008734932487288505,2020,1,reversal
2020-09-02,-0.0033924947181536713,2020,1,reversal
2020-09-03,-0.019847836202194435,2020,1,reversal
2020-09-04,0.010617382193774848,2020,1,reversal
2020-09-08,0.003397726510348951,2020,1,reversal
2020-09-09,-0.0026256824268783164,2020,1,reversal
2020-09-10,-0.007400852037456407,2020,1,reversal
2020-09-11,0.005045645949009558,2020,1,reversal
2020-09-14,-0.002008440640163067,2020,1,reversal
2020-09-15,0.028389612359479555,2020,1,reversal
2020-09-16,-0.009466573310684845,2020,1,reversal
2020-09-17,0.004866605270731051,2020,1,reversal
2020-09-18,0.005235706122900707,2020,1,reversal
2020-09-21,-0.013852513558377733,2020,1,reversal
2020-09-22,0.0025768151585989774,2020,1,reversal
2020-09-23,-0.009293700222929602,2020,1,reversal
2020-09-24,0.000894244224083485,2020,1,reversal
2020-09-25,0.004136776976573055,2020,1,reversal
2020-09-28,0.009271509476440343,2020,1,reversal
2020-09-29,-0.003989221429511358,2020,1,reversal
2020-09-30,0.011040277286308086,2020,1,reversal
2020-10-01,0.022163263465557102,2020,1,reversal
2020-10-02,0.009154396834892864,2020,1,reversal
2020-10-05,-0.0007066495691188321,2020,1,reversal
2020-10-06,-0.004755144279413726,2020,1,reversal
2020-10-07,-0.0003110267923519426,2020,1,reversal
2020-10-08,0.011380921296017055,2020,1,reversal
2020-10-09,0.00039104486558546626,2020,1,reversal
2020-10-12,0.006983881971915473,2020,1,reversal
2020-10-13,-0.002389552774095605,2020,1,reversal
2020-10-14,0.005046178701049009,2020,1,reversal
2020-10-15,-0.005544132877040609,2020,1,reversal
2020-10-16,0.0014097597906642771,2020,1,reversal
2020-10-19,0.0015860712049546315,2020,1,reversal
2020-10-20,-0.01576123664691694,2020,1,reversal
2020-10-21,0.013539541201990602,2020,1,reversal
2020-10-22,0.014925664316338728,2020,1,reversal
2020-10-23,0.0008955661992386954,2020,1,reversal
2020-10-26,-0.0126426285266385,2020,1,reversal
2020-10-27,0.012527738325420125,2020,1,reversal
2020-10-28,-0.013856395747130944,2020,1,reversal
2020-10-29,0.008255724762046557,2020,1,reversal
2020-10-30,-0.01590246370406574,2020,1,reversal
2020-11-02,0.005339974133260596,2020,1,reversal
2020-11-03,0.019443518565272055,2020,1,reversal
2020-11-04,0.013463100132019134,2020,1,reversal
2020-11-05,0.0032400565788640702,2020,1,reversal
2020-11-06,0.09324713609052773,2020,1,reversal
2020-11-09,-0.021147987698036698,2020,1,reversal
2020-11-10,0.03359070518211801,2020,1,reversal
2020-11-11,-0.00231435007908728,2020,1,reversal
2020-11-12,0.01469358125538275,2020,1,reversal
2020-11-13,-0.012909571875850514,2020,1,reversal
2020-11-16,5.229367944337149e-05,2020,1,reversal
2020-11-17,-0.0030154032516301454,2020,1,reversal
2020-11-18,-0.005594887903490198,2020,1,reversal
2020-11-19,-0.002454793972285373,2020,1,reversal
2020-11-20,0.011105478212892473,2020,1,reversal
2020-11-23,-0.03630379036736961,2020,1,reversal
2020-11-24,0.013909099689899163,2020,1,reversal
2020-11-25,-0.006698337936127207,2020,1,reversal
2020-11-27,-0.018490583147162197,2020,1,reversal
2020-11-30,0.0031015154709382103,2020,1,reversal
2020-12-01,-0.014406273648672595,2020,1,reversal
2020-12-02,-0.005745901263052167,2020,1,reversal
2020-12-03,0.0011671870444309174,2020,1,reversal
2020-12-04,0.006875176410749695,2020,1,reversal
2020-12-07,0.002990861501073705,2020,1,reversal
2020-12-08,-0.016286811465206906,2020,1,reversal
2020-12-09,0.003241566950239772,2020,1,reversal
2020-12-10,0.004943241866143499,2020,1,reversal
2020-12-11,-0.0004496075907275861,2020,1,reversal
2020-12-14,0.006348286685118621,2020,1,reversal
2020-12-15,0.004550222528529202,2020,1,reversal
2020-12-16,0.0016816328901825273,2020,1,reversal
2020-12-17,-0.004870121121948223,2020,1,reversal
2020-12-18,0.014264462917775311,2020,1,reversal
2020-12-21,0.006036721097435561,2020,1,reversal
2020-12-22,0.019178044964705276,2020,1,reversal
2020-12-23,0.0067728607155430835,2020,1,reversal
2020-12-24,5.0547672926460827e-05,2020,1,reversal
2020-12-28,-0.0013563576795419417,2020,1,reversal
2020-12-29,-0.001255404593710019,2020,1,reversal
2020-12-30,0.0011742845231569434,2020,1,reversal
2020-12-31,0.003609361318325255,2020,1,reversal
2021-01-04,0.0002115368496248271,2021,1,reversal
2021-01-05,-0.016644778121782555,2021,1,reversal
2021-01-06,0.006144389888945834,2021,1,reversal
2021-01-07,0.00048595904242334457,2021,1,reversal
2021-01-08,0.006421087208093168,2021,1,reversal
2021-01-11,-0.00612127813637624,2021,1,reversal
2021-01-12,0.016570995166409253,2021,1,reversal
2021-01-13,0.0015537590521307989,2021,1,reversal
2021-01-14,0.026561309276604307,2021,1,reversal
2021-01-15,0.006668272080761307,2021,1,reversal
2021-01-19,-0.00883119550289544,2021,1,reversal
2021-01-20,-0.0023137152753349493,2021,1,reversal
2021-01-21,-0.006633924919255985,2021,1,reversal
2021-01-22,-0.008755084158236837,2021,1,reversal
2021-01-25,-0.015207195297978905,2021,1,reversal
2021-01-26,-0.014022775188076323,2021,1,reversal
2021-01-27,0.016100875113012957,2021,1,reversal
2021-01-28,-0.009154912269308578,2021,1,reversal
2021-01-29,-0.013036317346208748,2021,1,reversal
2021-02-01,-0.004674642156229335,2021,1,reversal
2021-02-02,0.009157472941329304,2021,1,reversal
2021-02-03,-0.011328998118441357,2021,1,reversal
2021-02-04,-0.0017511275443341415,2021,1,reversal
2021-02-05,-0.0022652745081685457,2021,1,reversal
2021-02-08,0.005926276327189884,2021,1,reversal
2021-02-09,0.0013660459146649373,2021,1,reversal
2021-02-10,0.0009445056714618038,2021,1,reversal
2021-02-11,0.00446059330567633,2021,1,reversal
2021-02-12,-0.009366314056523729,2021,1,reversal
2021-02-16,-0.002561035457580818,2021,1,reversal
2021-02-17,0.002755310448071201,2021,1,reversal
2021-02-18,0.01165851900763386,2021,1,reversal
2021-02-19,-0.011388369591145609,2021,1,reversal
2021-02-22,-0.021894369032402272,2021,1,reversal
2021-02-23,-0.019652984401537354,2021,1,reversal
2021-02-24,0.0053966857332676255,2021,1,reversal
2021-02-25,0.023552360675286488,2021,1,reversal
2021-02-26,-0.007526651733907597,2021,1,reversal
2021-03-01,-0.0046419508440194495,2021,1,reversal
2021-03-02,-0.02780944219006636,2021,1,reversal
2021-03-03,-0.013121262398823098,2021,1,reversal
2021-03-04,-0.009086961236756952,2021,1,reversal
2021-03-05,-0.02407948234511466,2021,1,reversal
2021-03-08,0.044387358877557334,2021,1,reversal
2021-03-09,0.024896892679935445,2021,1,reversal
2021-03-10,0.02163243414715682,2021,1,reversal
2021-03-11,0.015927505066938342,2021,1,reversal
2021-03-12,0.015099994071592281,2021,1,reversal
2021-03-15,-0.012766953637506151,2021,1,reversal
2021-03-16,0.0019545915782392953,2021,1,reversal
2021-03-17,0.0018767726496019647,2021,1,reversal
2021-03-18,0.00447294756144051,2021,1,reversal
2021-03-19,-0.016195824063219656,2021,1,reversal
2021-03-22,-0.019204768024342754,2021,1,reversal
2021-03-23,0.013403632795523734,2021,1,reversal
2021-03-24,-0.010739858541149372,2021,1,reversal
2021-03-25,0.0006877971586171303,2021,1,reversal
2021-03-26,-0.0019130631462328962,2021,1,reversal
2021-03-29,0.015671651864378043,2021,1,reversal
2021-03-30,0.007066092945755187,2021,1,reversal
2021-03-31,-0.012362444922446324,2021,1,reversal
2021-04-01,-0.003567903292947261,2021,1,reversal
2021-04-05,0.0016276709246079379,2021,1,reversal
2021-04-06,-0.000265292675061346,2021,1,reversal
2021-04-07,-0.0020136818405257608,2021,1,reversal
2021-04-08,-0.008361098256827891,2021,1,reversal
2021-04-09,-0.003721828459133647,2021,1,reversal
2021-04-12,0.007403751945168634,2021,1,reversal
2021-04-13,0.0182341240727391,2021,1,reversal
2021-04-14,0.032569727228785574,2021,1,reversal
2021-04-15,-0.0016416351933265406,2021,1,reversal
2021-04-16,-0.003913995328946973,2021,1,reversal
2021-04-19,0.0006833215315777408,2021,1,reversal
2021-04-20,0.011568332676435499,2021,1,reversal
2021-04-21,-0.003015059259340225,2021,1,reversal
2021-04-22,0.0035688080606204433,2021,1,reversal
2021-04-23,-0.013148692322863576,2021,1,reversal
2021-04-26,0.004270238560703476,2021,1,reversal
2021-04-27,-0.010396752575719613,2021,1,reversal
2021-04-28,0.00019354913711243718,2021,1,reversal
2021-04-29,0.006178805414261811,2021,1,reversal
2021-04-30,-0.009641517344748685,2021,1,reversal
2021-05-03,-0.01581022021298123,2021,1,reversal
2021-05-04,-0.010167139504729184,2021,1,reversal
2021-05-05,-0.0009431308147806027,2021,1,reversal
2021-05-06,0.002190416599830448,2021,1,reversal
2021-05-07,-0.01794788248356853,2021,1,reversal
2021-05-10,0.01582157719653309,2021,1,reversal
2021-05-11,0.012532309975799648,2021,1,reversal
2021-05-12,0.013654310054869433,2021,1,reversal
2021-05-13,0.01736666005416517,2021,1,reversal
2021-05-14,-0.011534122028935289,2021,1,reversal
2021-05-17,0.009038883869837689,2021,1,reversal
2021-05-18,-0.003856473587447063,2021,1,reversal
2021-05-19,-0.013367521236895153,2021,1,reversal
2021-05-20,0.013396297385346211,2021,1,reversal
2021-05-21,0.002048175834632326,2021,1,reversal
2021-05-24,0.00022155835199444418,2021,1,reversal
2021-05-25,0.001273080049865716,2021,1,reversal
2021-05-26,-0.008212868613464885,2021,1,reversal
2021-05-27,0.0072625755726061555,2021,1,reversal
2021-05-28,0.013808321384972688,2021,1,reversal
2021-06-01,-1.53325549901882e-05,2021,1,reversal
2021-06-02,-0.0034983907995422836,2021,1,reversal
2021-06-03,0.011731819194407123,2021,1,reversal
2021-06-04,0.002615690430311679,2021,1,reversal
2021-06-07,0.0032030353410674394,2021,1,reversal
2021-06-08,0.0005923887060495626,2021,1,reversal
2021-06-09,-0.029730619184040862,2021,1,reversal
2021-06-10,0.002095138685385911,2021,1,reversal
2021-06-11,0.00043277309312346197,2021,1,reversal
2021-06-14,0.0025657630250611515,2021,1,reversal
2021-06-15,-0.006852690177220844,2021,1,reversal
2021-06-16,0.00511713681704482,2021,1,reversal
2021-06-17,-0.014830011953868438,2021,1,reversal
2021-06-18,0.013761618711891244,2021,1,reversal
2021-06-21,0.012616419838237868,2021,1,reversal
2021-06-22,-0.00571936068681268,2021,1,reversal
2021-06-23,-0.0070397726109120646,2021,1,reversal
2021-06-24,0.0006564098403472494,2021,1,reversal
2021-06-25,0.017013801036032405,2021,1,reversal
2021-06-28,-0.00831200798182008,2021,1,reversal
2021-06-29,0.0010416517076408012,2021,1,reversal
2021-06-30,0.006034730609019057,2021,1,reversal
2021-07-01,-0.0017284599434409745,2021,1,reversal
2021-07-02,-0.023787401228923997,2021,1,reversal
2021-07-06,-0.0036297711821225657,2021,1,reversal
2021-07-07,-0.004142911313778907,2021,1,reversal
2021-07-08,0.02206746412497763,2021,1,reversal
2021-07-09,-0.010712613488892396,2021,1,reversal
2021-07-12,0.008950680467212545,2021,1,reversal
2021-07-13,-0.016954954075632245,2021,1,reversal
2021-07-14,-0.0008340374099063186,2021,1,reversal
2021-07-15,-0.006156528556877872,2021,1,reversal
2021-07-16,-0.012432954670642283,2021,1,reversal
2021-07-19,0.0215757593678418,2021,1,reversal
2021-07-20,-0.000405876550743001,2021,1,reversal
2021-07-21,0.011711610282507601,2021,1,reversal
2021-07-22,-0.01261059964057154,2021,1,reversal
2021-07-23,0.01010971352691704,2021,1,reversal
2021-07-26,-0.0014498541595247888,2021,1,reversal
2021-07-27,0.01278632866564532,2021,1,reversal
